MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,total_return,annual_return,max_drawdown,sharpe,trades,win_rate,final_value
5,20,30,0.9,0.35,0.1,0.25,0.5,False,0.29793640882519956,0.12856196249271545,-0.15750183208232338,0.5679273080445835,150,0.46153846153846156,1297936.4088251996
5,20,30,0.9,0.35,0.1,0.25,0.3,False,0.29793640882519956,0.12856196249271545,-0.15750183208232338,0.5679273080445835,150,0.46153846153846156,1297936.4088251996
5,20,30,0.9,0.35,0.1,0.5,0.5,False,0.29793640882519956,0.12856196249271545,-0.15750183208232338,0.5679273080445835,150,0.46153846153846156,1297936.4088251996
5,30,30,0.9,0.5,0.1,0.25,0.3,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.1,0.25,0.5,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.1,0.5,0.3,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.1,0.5,0.5,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.2,0.25,0.5,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.2,0.25,0.3,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.2,0.5,0.5,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
5,30,30,0.9,0.5,0.2,0.5,0.3,True,0.29783382364960015,0.12852059264379978,-0.18938649860196677,0.6263374216175894,204,0.7111111111111111,1297833.8236496001
10,20,0,0.7,0.35,0.1,0.25,0.3,True,0.2976216688511998,0.12843503074265805,-0.11019110632973202,0.6461534652027766,288,0.6684782608695652,1297621.6688511998
10,20,0,0.7,0.35,0.1,0.25,0.5,True,0.2976216688511998,0.12843503074265805,-0.11019110632973202,0.6461534652027766,288,0.6684782608695652,1297621.6688511998
10,20,0,0.7,0.35,0.1,0.5,0.3,True,0.2976216688511998,0.12843503074265805,-0.11019110632973202,0.6461534652027766,288,0.6684782608695652,1297621.6688511998
10,20,0,0.7,0.35,0.1,0.5,0.5,True,0.2976216688511998,0.12843503074265805,-0.11019110632973202,0.6461534652027766,288,0.6684782608695652,1297621.6688511998
5,30,30,0.7,0.5,0.2,0.15,0.3,True,0.2975228804399986,0.12839518687690288,-0.165526992794193,0.645376282161996,234,0.717948717948718,1297522.8804399986
5,30,30,0.7,0.5,0.2,0.15,0.5,True,0.2975228804399986,0.12839518687690288,-0.165526992794193,0.645376282161996,234,0.717948717948718,1297522.8804399986
5,20,60,0.9,0.35,0.1,0.5,0.5,False,0.29609296675059993,0.12781828423551356,-0.15221299420152867,0.6327733279079035,144,0.48717948717948717,1296092.9667506
5,20,60,0.9,0.35,0.1,0.5,0.3,False,0.29609296675059993,0.12781828423551356,-0.15221299420152867,0.6327733279079035,144,0.48717948717948717,1296092.9667506
5,20,60,0.9,0.35,0.1,0.25,0.5,False,0.29609296675059993,0.12781828423551356,-0.15221299420152867,0.6327733279079035,144,0.48717948717948717,1296092.9667506
5,20,60,0.9,0.35,0.1,0.25,0.3,False,0.29609296675059993,0.12781828423551356,-0.15221299420152867,0.6327733279079035,144,0.48717948717948717,1296092.9667506
5,20,60,0.9,0.35,0.2,0.25,0.5,False,0.2945736352279999,0.12720493163531787,-0.15231412093192703,0.6365939460608614,138,0.5066666666666667,1294573.6352279999
5,20,60,0.9,0.35,0.2,0.5,0.5,False,0.2945736352279999,0.12720493163531787,-0.15231412093192703,0.6365939460608614,138,0.5066666666666667,1294573.6352279999
5,20,60,0.9,0.35,0.2,0.25,0.3,False,0.2945736352279999,0.12720493163531787,-0.15231412093192703,0.6365939460608614,138,0.5066666666666667,1294573.6352279999
5,20,60,0.9,0.35,0.2,0.5,0.3,False,0.2945736352279999,0.12720493163531787,-0.15231412093192703,0.6365939460608614,138,0.5066666666666667,1294573.6352279999
5,20,0,0.5,0.35,0.1,0.15,0.5,False,0.2927919614244001,0.1264851798008957,-0.15092837644297297,0.5708998461924941,233,0.4596774193548387,1292791.9614244
5,20,0,0.5,0.35,0.1,0.15,0.3,False,0.2927919614244001,0.1264851798008957,-0.15092837644297297,0.5708998461924941,233,0.4596774193548387,1292791.9614244
5,20,0,0.7,0.35,0.2,0.15,0.3,False,0.29083227043320004,0.12569289892782542,-0.13590147199678676,0.5618535482311137,214,0.45132743362831856,1290832.2704332
5,20,0,0.7,0.35,0.2,0.15,0.5,False,0.29083227043320004,0.12569289892782542,-0.13590147199678676,0.5618535482311137,214,0.45132743362831856,1290832.2704332
5,30,60,0.5,0.5,0.1,0.15,0.3,False,0.2903131707315999,0.12548292476648504,-0.16622912291469255,0.5806950071913509,129,0.5633802816901409,1290313.1707316
5,30,60,0.5,0.5,0.1,0.15,0.5,False,0.2903131707315999,0.12548292476648504,-0.16622912291469255,0.5806950071913509,129,0.5633802816901409,1290313.1707316
5,30,60,0.5,0.5,0.2,0.15,0.3,False,0.2903131707315999,0.12548292476648504,-0.16622912291469255,0.5806950071913509,129,0.5633802816901409,1290313.1707316
5,30,60,0.5,0.5,0.2,0.15,0.5,False,0.2903131707315999,0.12548292476648504,-0.16622912291469255,0.5806950071913509,129,0.5633802816901409,1290313.1707316
10,20,0,0.5,0.5,0.1,0.15,0.5,True,0.29028142029100007,0.1254700803454296,-0.100747756190959,0.6589172388339205,298,0.6578947368421053,1290281.420291
10,20,0,0.5,0.5,0.1,0.15,0.3,True,0.29028142029100007,0.1254700803454296,-0.100747756190959,0.6589172388339205,298,0.6578947368421053,1290281.420291
10,30,0,0.7,0.5,0.2,0.5,0.3,False,0.2898585757835994,0.12529900536489813,-0.1448079686449734,0.5456449636798011,127,0.5970149253731343,1289858.5757835994
10,30,0,0.7,0.5,0.2,0.5,0.5,False,0.2898585757835994,0.12529900536489813,-0.1448079686449734,0.5456449636798011,127,0.5970149253731343,1289858.5757835994
10,30,0,0.7,0.5,0.2,0.25,0.5,False,0.2898009315023993,0.12527568123757948,-0.1448079686449734,0.5455401121775555,127,0.5970149253731343,1289800.9315023993
10,30,0,0.7,0.5,0.2,0.25,0.3,False,0.2898009315023993,0.12527568123757948,-0.1448079686449734,0.5455401121775555,127,0.5970149253731343,1289800.9315023993
5,20,0,0.9,0.35,0.1,0.15,0.5,False,0.28927471548460004,0.1250627369694841,-0.16095750417922172,0.5533479827915545,185,0.46938775510204084,1289274.7154846
5,20,0,0.9,0.35,0.1,0.15,0.3,False,0.28927471548460004,0.1250627369694841,-0.16095750417922172,0.5533479827915545,185,0.46938775510204084,1289274.7154846
5,30,60,0.9,0.5,0.1,0.15,0.5,False,0.28858872865700025,0.12478506812748225,-0.1999616898045025,0.545541871401773,90,0.5208333333333334,1288588.7286570002
5,30,60,0.9,0.5,0.1,0.15,0.3,False,0.28858872865700025,0.12478506812748225,-0.1999616898045025,0.545541871401773,90,0.5208333333333334,1288588.7286570002
5,30,60,0.9,0.5,0.2,0.15,0.5,False,0.28858872865700025,0.12478506812748225,-0.1999616898045025,0.545541871401773,90,0.5208333333333334,1288588.7286570002
5,30,60,0.9,0.5,0.2,0.15,0.3,False,0.28858872865700025,0.12478506812748225,-0.1999616898045025,0.545541871401773,90,0.5208333333333334,1288588.7286570002
5,20,0,0.5,0.35,0.1,0.15,0.5,True,0.2885702685061998,0.1247775948646126,-0.1194691856998442,0.6370473576055864,316,0.6467661691542289,1288570.2685061998
5,20,0,0.5,0.35,0.1,0.15,0.3,True,0.2885702685061998,0.1247775948646126,-0.1194691856998442,0.6370473576055864,316,0.6467661691542289,1288570.2685061998
5,30,60,0.5,0.35,0.1,0.5,0.3,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.1,0.5,0.5,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.1,0.25,0.3,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.2,0.5,0.3,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.1,0.25,0.5,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.2,0.5,0.5,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.2,0.25,0.3,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,30,60,0.5,0.35,0.2,0.25,0.5,True,0.2873392465988004,0.12427910797419583,-0.12234263071252577,0.6928036013084653,187,0.7401574803149606,1287339.2465988004
5,20,60,0.9,0.35,0.2,0.5,0.5,True,0.28538982243459954,0.12348918993734714,-0.12368011758524124,0.6843596336154336,196,0.6260162601626016,1285389.8224345995
5,20,60,0.9,0.35,0.2,0.25,0.5,True,0.28538982243459954,0.12348918993734714,-0.12368011758524124,0.6843596336154336,196,0.6260162601626016,1285389.8224345995
5,20,60,0.9,0.35,0.2,0.5,0.3,True,0.28538982243459954,0.12348918993734714,-0.12368011758524124,0.6843596336154336,196,0.6260162601626016,1285389.8224345995
5,20,60,0.9,0.35,0.2,0.25,0.3,True,0.28538982243459954,0.12348918993734714,-0.12368011758524124,0.6843596336154336,196,0.6260162601626016,1285389.8224345995
10,20,0,0.7,0.35,0.2,0.15,0.3,True,0.2848489109155999,0.12326989560389201,-0.11381776786781059,0.6043905484118424,284,0.6758241758241759,1284848.9109156
10,20,0,0.7,0.35,0.2,0.15,0.5,True,0.2848489109155999,0.12326989560389201,-0.11381776786781059,0.6043905484118424,284,0.6758241758241759,1284848.9109156
5,20,60,0.9,0.35,0.1,0.5,0.5,True,0.2847919985365996,0.12324681952108807,-0.12368249114082674,0.6792473542056857,194,0.6311475409836066,1284791.9985365996
5,20,60,0.9,0.35,0.1,0.25,0.3,True,0.2847919985365996,0.12324681952108807,-0.12368249114082674,0.6792473542056857,194,0.6311475409836066,1284791.9985365996
5,20,60,0.9,0.35,0.1,0.5,0.3,True,0.2847919985365996,0.12324681952108807,-0.12368249114082674,0.6792473542056857,194,0.6311475409836066,1284791.9985365996
5,20,60,0.9,0.35,0.1,0.25,0.5,True,0.2847919985365996,0.12324681952108807,-0.12368249114082674,0.6792473542056857,194,0.6311475409836066,1284791.9985365996
5,20,0,0.9,0.35,0.2,0.15,0.5,True,0.2843431782959991,0.12306481858512841,-0.13515692526849418,0.6040227555098048,297,0.6402116402116402,1284343.178295999
5,20,0,0.9,0.35,0.2,0.15,0.3,True,0.2843431782959991,0.12306481858512841,-0.13515692526849418,0.6040227555098048,297,0.6402116402116402,1284343.178295999
5,30,60,0.5,0.35,0.1,0.15,0.5,True,0.28302968427660086,0.12253198805973642,-0.12520116671612253,0.6860573324365757,186,0.7559055118110236,1283029.6842766008
5,30,60,0.5,0.35,0.2,0.15,0.5,True,0.28302968427660086,0.12253198805973642,-0.12520116671612253,0.6860573324365757,186,0.7559055118110236,1283029.6842766008
5,30,60,0.5,0.35,0.2,0.15,0.3,True,0.28302968427660086,0.12253198805973642,-0.12520116671612253,0.6860573324365757,186,0.7559055118110236,1283029.6842766008
5,30,60,0.5,0.35,0.1,0.15,0.3,True,0.28302968427660086,0.12253198805973642,-0.12520116671612253,0.6860573324365757,186,0.7559055118110236,1283029.6842766008
10,30,0,0.5,0.5,0.1,0.5,0.5,True,0.2827483689305999,0.12241783196338663,-0.10353236260779394,0.6255261641185049,253,0.7100591715976331,1282748.3689306
10,30,0,0.5,0.5,0.1,0.5,0.3,True,0.2827483689305999,0.12241783196338663,-0.10353236260779394,0.6255261641185049,253,0.7100591715976331,1282748.3689306
5,20,0,0.5,0.35,0.2,0.15,0.3,False,0.2819312538382001,0.12208617536684208,-0.15098813269602296,0.5506030186899121,231,0.45528455284552843,1281931.2538382001
5,20,0,0.5,0.35,0.2,0.15,0.5,False,0.2819312538382001,0.12208617536684208,-0.15098813269602296,0.5506030186899121,231,0.45528455284552843,1281931.2538382001
5,20,0,0.9,0.35,0.2,0.25,0.3,False,0.2817139244701997,0.1219979450647597,-0.16096983673739942,0.5473880872895369,183,0.44329896907216493,1281713.9244701997
5,20,0,0.9,0.35,0.2,0.5,0.5,False,0.2817139244701997,0.1219979450647597,-0.16096983673739942,0.5473880872895369,183,0.44329896907216493,1281713.9244701997
5,20,0,0.9,0.35,0.2,0.25,0.5,False,0.2817139244701997,0.1219979450647597,-0.16096983673739942,0.5473880872895369,183,0.44329896907216493,1281713.9244701997
5,20,0,0.9,0.35,0.2,0.5,0.3,False,0.2817139244701997,0.1219979450647597,-0.16096983673739942,0.5473880872895369,183,0.44329896907216493,1281713.9244701997
5,30,60,0.9,0.35,0.1,0.25,0.5,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.1,0.5,0.3,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.2,0.25,0.5,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.1,0.25,0.3,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.1,0.5,0.5,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.2,0.5,0.3,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.2,0.25,0.3,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
5,30,60,0.9,0.35,0.2,0.5,0.5,True,0.28131709408979955,0.12183682113015304,-0.16504139503327553,0.6485256278186254,167,0.7543859649122807,1281317.0940897996
10,20,0,0.5,0.35,0.2,0.15,0.5,False,0.28038029430120065,0.12145634874595035,-0.11934696149086638,0.5826704015019354,214,0.4956521739130435,1280380.2943012007
10,20,0,0.5,0.35,0.2,0.15,0.3,False,0.28038029430120065,0.12145634874595035,-0.11934696149086638,0.5826704015019354,214,0.4956521739130435,1280380.2943012007
5,30,30,0.7,0.35,0.1,0.5,0.3,True,0.28035375443020044,0.12144556765411108,-0.13604340489518338,0.6561617636053481,231,0.6973684210526315,1280353.7544302004
5,30,30,0.7,0.35,0.1,0.25,0.5,True,0.28035375443020044,0.12144556765411108,-0.13604340489518338,0.6561617636053481,231,0.6973684210526315,1280353.7544302004
5,30,30,0.7,0.35,0.1,0.25,0.3,True,0.28035375443020044,0.12144556765411108,-0.13604340489518338,0.6561617636053481,231,0.6973684210526315,1280353.7544302004
5,30,30,0.7,0.35,0.1,0.5,0.5,True,0.28035375443020044,0.12144556765411108,-0.13604340489518338,0.6561617636053481,231,0.6973684210526315,1280353.7544302004
5,20,0,0.7,0.35,0.1,0.25,0.5,True,0.27956342129299905,0.12112446164428414,-0.12749234783178903,0.6169747755022054,304,0.6597938144329897,1279563.421292999
5,20,0,0.7,0.35,0.1,0.5,0.3,True,0.27956342129299905,0.12112446164428414,-0.12749234783178903,0.6169747755022054,304,0.6597938144329897,1279563.421292999
5,20,0,0.7,0.35,0.1,0.5,0.5,True,0.27956342129299905,0.12112446164428414,-0.12749234783178903,0.6169747755022054,304,0.6597938144329897,1279563.421292999
5,20,0,0.7,0.35,0.1,0.25,0.3,True,0.27956342129299905,0.12112446164428414,-0.12749234783178903,0.6169747755022054,304,0.6597938144329897,1279563.421292999
5,20,0,0.7,0.35,0.2,0.15,0.3,True,0.2790653672421989,0.12092205165158854,-0.12927545589160683,0.6041991800906574,310,0.649746192893401,1279065.367242199
5,20,0,0.7,0.35,0.2,0.15,0.5,True,0.2790653672421989,0.12092205165158854,-0.12927545589160683,0.6041991800906574,310,0.649746192893401,1279065.367242199
10,20,0,0.5,0.5,0.1,0.25,0.5,True,0.27861723652060005,0.12073989445938937,-0.10131843308275806,0.6336284314181797,296,0.656084656084656,1278617.2365206
10,20,0,0.5,0.5,0.1,0.5,0.5,True,0.27861723652060005,0.12073989445938937,-0.10131843308275806,0.6336284314181797,296,0.656084656084656,1278617.2365206
10,20,0,0.5,0.5,0.1,0.25,0.3,True,0.27861723652060005,0.12073989445938937,-0.10131843308275806,0.6336284314181797,296,0.656084656084656,1278617.2365206
10,20,0,0.5,0.5,0.1,0.5,0.3,True,0.27861723652060005,0.12073989445938937,-0.10131843308275806,0.6336284314181797,296,0.656084656084656,1278617.2365206
5,20,0,0.7,0.35,0.1,0.5,0.3,False,0.27850036812480006,0.12069238390099879,-0.13476419318121735,0.5492272856966721,212,0.45535714285714285,1278500.3681248
5,20,0,0.7,0.35,0.1,0.25,0.3,False,0.27850036812480006,0.12069238390099879,-0.13476419318121735,0.5492272856966721,212,0.45535714285714285,1278500.3681248
5,20,0,0.7,0.35,0.1,0.25,0.5,False,0.27850036812480006,0.12069238390099879,-0.13476419318121735,0.5492272856966721,212,0.45535714285714285,1278500.3681248
5,20,0,0.7,0.35,0.1,0.5,0.5,False,0.27850036812480006,0.12069238390099879,-0.13476419318121735,0.5492272856966721,212,0.45535714285714285,1278500.3681248
10,20,0,0.5,0.35,0.1,0.5,0.3,False,0.2784556798483999,0.12067421614160279,-0.11877841629325529,0.586842494395144,218,0.47863247863247865,1278455.6798484
10,20,0,0.5,0.35,0.1,0.5,0.5,False,0.2784556798483999,0.12067421614160279,-0.11877841629325529,0.586842494395144,218,0.47863247863247865,1278455.6798484
10,20,0,0.5,0.35,0.1,0.25,0.3,False,0.2784556798483999,0.12067421614160279,-0.11877841629325529,0.586842494395144,218,0.47863247863247865,1278455.6798484
10,20,0,0.5,0.35,0.1,0.25,0.5,False,0.2784556798483999,0.12067421614160279,-0.11877841629325529,0.586842494395144,218,0.47863247863247865,1278455.6798484
5,20,0,0.9,0.35,0.1,0.25,0.5,True,0.27627049842299845,0.11978542752664789,-0.13703334862524194,0.5991662998557434,295,0.6507936507936508,1276270.4984229985
5,20,0,0.9,0.35,0.1,0.5,0.3,True,0.27627049842299845,0.11978542752664789,-0.13703334862524194,0.5991662998557434,295,0.6507936507936508,1276270.4984229985
5,20,0,0.9,0.35,0.1,0.5,0.5,True,0.27627049842299845,0.11978542752664789,-0.13703334862524194,0.5991662998557434,295,0.6507936507936508,1276270.4984229985
5,20,0,0.9,0.35,0.1,0.25,0.3,True,0.27627049842299845,0.11978542752664789,-0.13703334862524194,0.5991662998557434,295,0.6507936507936508,1276270.4984229985
10,30,0,0.9,0.5,0.1,0.15,0.3,False,0.2746411714031999,0.11912219290010584,-0.1958877491607082,0.49549204999216956,106,0.5535714285714286,1274641.1714032
10,30,0,0.9,0.5,0.1,0.15,0.5,False,0.2746411714031999,0.11912219290010584,-0.1958877491607082,0.49549204999216956,106,0.5535714285714286,1274641.1714032
5,20,0,0.7,0.35,0.2,0.25,0.3,False,0.2741466538356002,0.11892080442997743,-0.13514609069349362,0.5422324794602785,212,0.44642857142857145,1274146.6538356002
5,20,0,0.7,0.35,0.2,0.5,0.5,False,0.2741466538356002,0.11892080442997743,-0.13514609069349362,0.5422324794602785,212,0.44642857142857145,1274146.6538356002
5,20,0,0.7,0.35,0.2,0.25,0.5,False,0.2741466538356002,0.11892080442997743,-0.13514609069349362,0.5422324794602785,212,0.44642857142857145,1274146.6538356002
5,20,0,0.7,0.35,0.2,0.5,0.3,False,0.2741466538356002,0.11892080442997743,-0.13514609069349362,0.5422324794602785,212,0.44642857142857145,1274146.6538356002
5,20,0,0.7,0.5,0.1,0.15,0.5,True,0.273163798490399,0.11852041969540483,-0.1485167672294361,0.5666356239715146,304,0.6785714285714286,1273163.798490399
5,20,0,0.7,0.5,0.1,0.15,0.3,True,0.273163798490399,0.11852041969540483,-0.1485167672294361,0.5666356239715146,304,0.6785714285714286,1273163.798490399
10,30,0,0.7,0.5,0.1,0.25,0.3,False,0.2704169221207991,0.11740054791249843,-0.14448736907576878,0.5196617168141904,133,0.5571428571428572,1270416.922120799
10,30,0,0.7,0.5,0.1,0.25,0.5,False,0.2704169221207991,0.11740054791249843,-0.14448736907576878,0.5196617168141904,133,0.5571428571428572,1270416.922120799
10,30,0,0.7,0.5,0.1,0.5,0.5,False,0.2703471319807991,0.11737207832279717,-0.14448736907576878,0.5195318091678309,133,0.5571428571428572,1270347.1319807991
10,30,0,0.7,0.5,0.1,0.5,0.3,False,0.2703471319807991,0.11737207832279717,-0.14448736907576878,0.5195318091678309,133,0.5571428571428572,1270347.1319807991
10,30,0,0.9,0.5,0.1,0.5,0.5,False,0.27014905192760075,0.11729127068043455,-0.19166351509036966,0.47913647902151646,99,0.5576923076923077,1270149.0519276008
10,30,0,0.9,0.5,0.1,0.5,0.3,False,0.27014905192760075,0.11729127068043455,-0.19166351509036966,0.47913647902151646,99,0.5576923076923077,1270149.0519276008
10,30,0,0.9,0.5,0.1,0.25,0.3,False,0.27014905192760075,0.11729127068043455,-0.19166351509036966,0.47913647902151646,99,0.5576923076923077,1270149.0519276008
10,30,0,0.9,0.5,0.1,0.25,0.5,False,0.27014905192760075,0.11729127068043455,-0.19166351509036966,0.47913647902151646,99,0.5576923076923077,1270149.0519276008
5,20,60,0.7,0.35,0.2,0.25,0.3,True,0.2698752712932001,0.11717956952255437,-0.12231702692676406,0.654311561561126,200,0.626984126984127,1269875.2712932
5,20,60,0.7,0.35,0.2,0.25,0.5,True,0.2698752712932001,0.11717956952255437,-0.12231702692676406,0.654311561561126,200,0.626984126984127,1269875.2712932
5,20,60,0.7,0.35,0.2,0.5,0.3,True,0.2698752712932001,0.11717956952255437,-0.12231702692676406,0.654311561561126,200,0.626984126984127,1269875.2712932
5,20,60,0.7,0.35,0.2,0.5,0.5,True,0.2698752712932001,0.11717956952255437,-0.12231702692676406,0.654311561561126,200,0.626984126984127,1269875.2712932
5,30,30,0.9,0.5,0.2,0.15,0.3,True,0.26934601306660055,0.11696359814196566,-0.1840493122720376,0.5649392080493205,209,0.7101449275362319,1269346.0130666005
5,30,30,0.9,0.5,0.2,0.15,0.5,True,0.26934601306660055,0.11696359814196566,-0.1840493122720376,0.5649392080493205,209,0.7101449275362319,1269346.0130666005
5,30,30,0.9,0.5,0.1,0.15,0.5,True,0.26934601306660055,0.11696359814196566,-0.1840493122720376,0.5649392080493205,209,0.7101449275362319,1269346.0130666005
5,30,30,0.9,0.5,0.1,0.15,0.3,True,0.26934601306660055,0.11696359814196566,-0.1840493122720376,0.5649392080493205,209,0.7101449275362319,1269346.0130666005
10,20,0,0.7,0.35,0.2,0.5,0.3,True,0.2692225749408,0.11691322050748654,-0.11002694287620217,0.5720418536055352,279,0.6815642458100558,1269222.5749408
10,20,0,0.7,0.35,0.2,0.5,0.5,True,0.2692225749408,0.11691322050748654,-0.11002694287620217,0.5720418536055352,279,0.6815642458100558,1269222.5749408
10,20,0,0.7,0.35,0.2,0.25,0.5,True,0.2692225749408,0.11691322050748654,-0.11002694287620217,0.5720418536055352,279,0.6815642458100558,1269222.5749408
10,20,0,0.7,0.35,0.2,0.25,0.3,True,0.2692225749408,0.11691322050748654,-0.11002694287620217,0.5720418536055352,279,0.6815642458100558,1269222.5749408
5,30,0,0.9,0.5,0.2,0.5,0.5,True,0.2687391285838005,0.11671589082146228,-0.19085861151362254,0.5509929029779929,212,0.6788321167883211,1268739.1285838005
5,30,0,0.9,0.5,0.2,0.5,0.3,True,0.2687391285838005,0.11671589082146228,-0.19085861151362254,0.5509929029779929,212,0.6788321167883211,1268739.1285838005
5,30,0,0.9,0.5,0.2,0.25,0.5,True,0.2687391285838005,0.11671589082146228,-0.19085861151362254,0.5509929029779929,212,0.6788321167883211,1268739.1285838005
5,30,0,0.9,0.5,0.2,0.25,0.3,True,0.2687391285838005,0.11671589082146228,-0.19085861151362254,0.5509929029779929,212,0.6788321167883211,1268739.1285838005
10,30,30,0.7,0.5,0.2,0.15,0.5,False,0.2680581879693996,0.11643788093657736,-0.18435424134762182,0.4807488944183444,138,0.5394736842105263,1268058.1879693996
10,30,30,0.7,0.5,0.1,0.15,0.5,False,0.2680581879693996,0.11643788093657736,-0.18435424134762182,0.4807488944183444,138,0.5394736842105263,1268058.1879693996
10,30,30,0.7,0.5,0.2,0.15,0.3,False,0.2680581879693996,0.11643788093657736,-0.18435424134762182,0.4807488944183444,138,0.5394736842105263,1268058.1879693996
10,30,30,0.7,0.5,0.1,0.15,0.3,False,0.2680581879693996,0.11643788093657736,-0.18435424134762182,0.4807488944183444,138,0.5394736842105263,1268058.1879693996
5,20,0,0.5,0.35,0.2,0.15,0.3,True,0.26670423200060006,0.11588485891018263,-0.12000648109127336,0.5858126676949442,314,0.645,1266704.2320006
5,20,0,0.5,0.35,0.2,0.15,0.5,True,0.26670423200060006,0.11588485891018263,-0.12000648109127336,0.5858126676949442,314,0.645,1266704.2320006
10,30,0,0.9,0.5,0.1,0.25,0.3,True,0.2665904482753996,0.11583836962130167,-0.12268438246310254,0.5695425699740374,213,0.697841726618705,1266590.4482753996
10,30,0,0.9,0.5,0.1,0.25,0.5,True,0.2665904482753996,0.11583836962130167,-0.12268438246310254,0.5695425699740374,213,0.697841726618705,1266590.4482753996
10,30,0,0.9,0.5,0.1,0.5,0.5,True,0.26655555320539953,0.11582411188768105,-0.12268737125156429,0.5694664218465669,213,0.697841726618705,1266555.5532053995
10,30,0,0.9,0.5,0.1,0.5,0.3,True,0.26655555320539953,0.11582411188768105,-0.12268737125156429,0.5694664218465669,213,0.697841726618705,1266555.5532053995
10,20,0,0.5,0.35,0.2,0.25,0.3,False,0.26500106458980055,0.11518875147719321,-0.11989513765309263,0.5518261343436685,208,0.49107142857142855,1265001.0645898005
10,20,0,0.5,0.35,0.2,0.25,0.5,False,0.26500106458980055,0.11518875147719321,-0.11989513765309263,0.5518261343436685,208,0.49107142857142855,1265001.0645898005
10,20,0,0.5,0.35,0.2,0.5,0.5,False,0.26500106458980055,0.11518875147719321,-0.11989513765309263,0.5518261343436685,208,0.49107142857142855,1265001.0645898005
10,20,0,0.5,0.35,0.2,0.5,0.3,False,0.26500106458980055,0.11518875147719321,-0.11989513765309263,0.5518261343436685,208,0.49107142857142855,1265001.0645898005
5,20,0,0.9,0.35,0.1,0.25,0.5,False,0.26265215692579935,0.11422789632369423,-0.16173397882449853,0.5128769672106693,189,0.45,1262652.1569257993
5,20,0,0.9,0.35,0.1,0.5,0.5,False,0.26265215692579935,0.11422789632369423,-0.16173397882449853,0.5128769672106693,189,0.45,1262652.1569257993
5,20,0,0.9,0.35,0.1,0.25,0.3,False,0.26265215692579935,0.11422789632369423,-0.16173397882449853,0.5128769672106693,189,0.45,1262652.1569257993
