MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.85,0.4,0.3,0.12,0.5,False,True,3,95,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
10,20,0,0.85,0.4,0.2,0.12,0.5,False,True,3,90,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
10,20,0,0.85,0.4,0.2,0.12,0.5,False,True,3,95,0.5034910039340001,0.2081948533552329,-0.13128034963056265,0.9556630859198373,176,0.5360824742268041
10,20,0,0.85,0.4,0.2,0.2,0.5,False,True,3,95,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666
10,20,0,0.85,0.4,0.3,0.2,0.5,False,True,3,90,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666
10,20,0,0.85,0.4,0.3,0.2,0.5,False,True,3,95,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666
10,20,0,0.85,0.4,0.2,0.2,0.5,False,True,3,90,0.4961396990611998,0.20545145364837758,-0.13689708987468588,0.9272144250593386,174,0.5416666666666666
10,20,0,0.85,0.4,0.2,0.15,0.5,False,True,3,95,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.85,0.4,0.2,0.15,0.5,False,True,3,90,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.85,0.4,0.3,0.15,0.5,False,True,3,90,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.85,0.4,0.3,0.15,0.5,False,True,3,95,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.85,0.4,0.15,0.15,0.5,False,True,3,95,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.85,0.4,0.15,0.15,0.5,False,True,3,90,0.49572536391279987,0.20529661487015494,-0.1371386933325799,0.9262785829894472,176,0.5360824742268041
10,20,0,0.9,0.4,0.3,0.12,0.5,False,True,3,90,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
10,20,0,0.95,0.4,0.2,0.12,0.5,False,True,3,95,0.49371242435340024,0.2045440434420156,-0.13717872631759773,0.9334086539712791,170,0.5425531914893617
