MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,RSI_OVERBOUGHT,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.9,0.35,0.15,0.2,0.5,False,True,3,90,99,0.4669419288676006,0.19448327121675502,-0.15739551293839912,0.8179955639318154,143,0.44285714285714284
10,20,0,0.9,0.35,0.15,0.2,0.5,False,True,3,95,99,0.4669419288676006,0.19448327121675502,-0.15739551293839912,0.8179955639318154,143,0.44285714285714284
10,20,0,0.95,0.35,0.15,0.2,0.5,False,True,3,95,99,0.4669419288676006,0.19448327121675502,-0.15739551293839912,0.8179955639318154,143,0.44285714285714284
10,20,0,0.9,0.5,0.12,0.2,0.5,False,True,3,95,99,0.4658235410061988,0.19406082976798733,-0.17925864020518859,0.7809559399823223,122,0.4166666666666667
10,20,0,0.9,0.5,0.12,0.2,0.5,False,True,3,90,99,0.4658235410061988,0.19406082976798733,-0.17925864020518859,0.7809559399823223,122,0.4166666666666667
10,20,0,0.9,0.5,0.2,0.2,0.5,False,True,3,90,99,0.4652760578341994,0.19385396946238576,-0.17971513918611076,0.7808005405976398,124,0.4098360655737705
10,20,0,0.9,0.5,0.2,0.2,0.5,False,True,3,95,99,0.4652760578341994,0.19385396946238576,-0.17971513918611076,0.7808005405976398,124,0.4098360655737705
10,20,0,0.9,0.7,0.12,0.3,0.5,False,True,3,90,92,0.4649287195017994,0.1937227101258321,-0.1272594741910386,0.829462517804947,142,0.49333333333333335
10,20,0,0.9,0.7,0.12,0.3,0.5,False,True,3,95,92,0.4649287195017994,0.1937227101258321,-0.1272594741910386,0.829462517804947,142,0.49333333333333335
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,3,90,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,95,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,3,95,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,3,90,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,3,95,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,95,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,90,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,90,99,0.46478789220440014,0.1936694866622093,-0.14615064914264816,0.8087392198252087,143,0.44285714285714284
10,20,0,0.9,0.5,0.15,0.15,0.5,False,True,3,95,95,0.46339724056079984,0.19314376433688807,-0.126545842922689,0.8337627809808952,131,0.47761194029850745
10,20,0,0.9,0.5,0.2,0.15,0.5,False,True,3,95,95,0.46339724056079984,0.19314376433688807,-0.126545842922689,0.8337627809808952,131,0.47761194029850745
10,20,0,0.9,0.5,0.15,0.15,0.5,False,True,3,90,95,0.46339724056079984,0.19314376433688807,-0.126545842922689,0.8337627809808952,131,0.47761194029850745
10,20,0,0.9,0.5,0.2,0.15,0.5,False,True,3,90,95,0.46339724056079984,0.19314376433688807,-0.126545842922689,0.8337627809808952,131,0.47761194029850745
10,20,0,0.95,0.35,0.2,0.3,0.5,False,True,3,95,92,0.46308941535639975,0.19302735780587144,-0.15148524175851932,0.8555241624292081,155,0.48148148148148145
10,20,0,0.95,0.35,0.2,0.3,0.5,False,True,3,90,92,0.46308941535639975,0.19302735780587144,-0.15148524175851932,0.8555241624292081,155,0.48148148148148145
10,20,0,0.9,0.35,0.2,0.3,0.5,False,True,3,95,92,0.46308941535639975,0.19302735780587144,-0.15148524175851932,0.8555241624292081,155,0.48148148148148145
10,20,0,0.9,0.35,0.2,0.3,0.5,False,True,3,90,92,0.46308941535639975,0.19302735780587144,-0.15148524175851932,0.8555241624292081,155,0.48148148148148145
10,20,0,0.9,0.5,0.12,0.15,0.5,False,True,3,95,92,0.46278222310339917,0.19291117753763487,-0.11928576635175245,0.8514311399825111,136,0.5
10,20,0,0.9,0.5,0.12,0.15,0.5,False,True,3,90,92,0.46278222310339917,0.19291117753763487,-0.11928576635175245,0.8514311399825111,136,0.5
10,20,0,0.95,0.5,0.12,0.15,0.5,False,True,3,95,92,0.4627399955089996,0.19289520601692245,-0.11928576635175245,0.8509552510542034,136,0.5
10,20,0,0.95,0.5,0.12,0.15,0.5,False,True,3,90,92,0.4627399955089996,0.19289520601692245,-0.11928576635175245,0.8509552510542034,136,0.5
